genome	seq_name	length	topology	conjugation_genes	relaxase_type	virb4	t4cp	MPF_type
SAMN02442783	contig_19	62873	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442783	contig_19	62873	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02442783	contig_19	62873	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02442783	contig_19	62873	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442783	contig_19	62873	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02442783	contig_81	21995	No terminal repeats	traU	NA	NA	NA	NA
SAMN02442783	contig_81	21995	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN02442783	contig_81	21995	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN02442783	contig_81	21995	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN02442783	contig_81	21995	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN02442783	contig_81	21995	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN02442783	contig_81	21995	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442783	contig_108	19621	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN02442783	contig_108	19621	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN02442783	contig_108	19621	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN02442783	contig_108	19621	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN02442783	contig_108	19621	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN02442783	contig_108	19621	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN02442783	contig_108	19621	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN02442783	contig_108	19621	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN02442783	contig_108	19621	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN02442783	contig_108	19621	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN02442783	contig_108	19621	No terminal repeats	traU	NA	NA	NA	NA
SAMN02442783	contig_5	26090	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442784	contig_40	62864	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02442784	contig_40	62864	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02442784	contig_40	62864	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02442784	contig_40	62864	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02442784	contig_40	62864	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02442784	contig_40	62864	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02442784	contig_40	62864	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02442784	contig_40	62864	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442784	contig_40	62864	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02442784	contig_40	62864	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02442784	contig_40	62864	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442784	contig_40	62864	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02442784	contig_139	20102	No terminal repeats	traU	NA	NA	NA	NA
SAMN02442784	contig_139	20102	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN02442784	contig_139	20102	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN02442784	contig_139	20102	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN02442784	contig_139	20102	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN02442784	contig_139	20102	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN02442784	contig_139	20102	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN02442784	contig_139	20102	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN02442784	contig_139	20102	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN02442784	contig_139	20102	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN02442784	contig_139	20102	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN02442784	contig_28	89561	No terminal repeats	traU	NA	NA	NA	NA
SAMN02442784	contig_28	89561	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN02442784	contig_28	89561	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN02442784	contig_28	89561	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN02442784	contig_28	89561	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN02442784	contig_28	89561	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN02442784	contig_28	89561	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442784	contig_25	26090	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442786	contig_35	62873	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02442786	contig_35	62873	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02442786	contig_35	62873	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02442786	contig_35	62873	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02442786	contig_35	62873	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02442786	contig_35	62873	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02442786	contig_35	62873	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02442786	contig_35	62873	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442786	contig_35	62873	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02442786	contig_35	62873	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02442786	contig_35	62873	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442786	contig_35	62873	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02442786	contig_108	20985	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN02442786	contig_108	20985	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN02442786	contig_108	20985	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN02442786	contig_108	20985	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN02442786	contig_108	20985	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN02442786	contig_108	20985	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN02442786	contig_108	20985	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN02442786	contig_108	20985	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN02442786	contig_108	20985	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN02442786	contig_108	20985	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN02442786	contig_108	20985	No terminal repeats	traU	NA	NA	NA	NA
SAMN02442786	contig_19	89006	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442786	contig_19	89006	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN02442786	contig_19	89006	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN02442786	contig_19	89006	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN02442786	contig_19	89006	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN02442786	contig_19	89006	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN02442786	contig_19	89006	No terminal repeats	traU	NA	NA	NA	NA
SAMN02442786	contig_63	26090	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442786	contig_31	23412	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442788	contig_110	46592	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02442788	contig_110	46592	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02442788	contig_110	46592	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02442788	contig_110	46592	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02442788	contig_110	46592	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02442788	contig_110	46592	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02442788	contig_110	46592	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02442788	contig_110	46592	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442788	contig_110	46592	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02442788	contig_110	46592	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02442788	contig_110	46592	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442788	contig_110	46592	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02442788	contig_92	10212	No terminal repeats	traU	NA	NA	NA	NA
SAMN02442788	contig_92	10212	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN02442788	contig_92	10212	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN02442788	contig_92	10212	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN02442788	contig_8	18992	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN02442788	contig_8	18992	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN02442788	contig_8	18992	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN02442788	contig_8	18992	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN02442788	contig_8	18992	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN02442788	contig_8	18992	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN02442788	contig_8	18992	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN02442788	contig_8	18992	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN02442788	contig_8	18992	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN02442788	contig_8	18992	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN02442788	contig_56	28082	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN02442788	contig_56	28082	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN02442788	contig_56	28082	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442788	contig_81	24402	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442789	contig_127	52097	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02442789	contig_127	52097	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02442789	contig_127	52097	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02442789	contig_127	52097	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02442789	contig_127	52097	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02442789	contig_127	52097	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02442789	contig_127	52097	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02442789	contig_127	52097	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442789	contig_127	52097	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02442789	contig_127	52097	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02442789	contig_127	52097	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442789	contig_127	52097	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02442789	contig_114	19403	No terminal repeats	MOBH	MOBH	NA	NA	NA
SAMN02442789	contig_91	39596	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442791	contig_47	63616	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02442791	contig_47	63616	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02442791	contig_47	63616	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02442791	contig_47	63616	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02442791	contig_47	63616	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02442791	contig_47	63616	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02442791	contig_47	63616	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02442791	contig_47	63616	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442791	contig_47	63616	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02442791	contig_47	63616	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02442791	contig_47	63616	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442791	contig_47	63616	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02442791	contig_129	41255	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442791	contig_129	41255	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	traU	NA	NA	NA	NA
SAMN02442791	contig_129	41255	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN02442791	contig_129	41255	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN02442791	contig_58	33870	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN02442791	contig_58	33870	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442791	contig_58	33870	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN02442791	contig_58	33870	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN02442791	contig_58	33870	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN02442791	contig_58	33870	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN02442791	contig_32	5590	DTR	MOBQ	MOBQ	NA	NA	NA
SAMN02442792	contig_98	36814	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02442792	contig_98	36814	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442792	contig_98	36814	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02442792	contig_98	36814	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02442792	contig_98	36814	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442792	contig_98	36814	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02442792	contig_98	36814	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02442792	contig_98	36814	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02442792	contig_98	36814	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02442792	contig_98	36814	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02442792	contig_98	36814	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02442792	contig_98	36814	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02442792	contig_26	13839	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN02442792	contig_26	13839	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN02442792	contig_26	13839	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442792	contig_57	17508	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442792	contig_93	29905	No terminal repeats	t4cp1	NA	NA	NA	NA
SAMN02442792	contig_93	29905	No terminal repeats	MOBH	MOBH	NA	NA	NA
SAMN02442792	contig_93	29905	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02442792	contig_93	29905	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02442792	contig_93	29905	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02442792	contig_79	28446	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN02442792	contig_79	28446	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN02442792	contig_79	28446	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN02442792	contig_79	28446	No terminal repeats	traU	NA	NA	NA	NA
SAMN02442792	contig_79	28446	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN02442792	contig_79	28446	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN02442792	contig_79	28446	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN02442792	contig_79	28446	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN02442792	contig_79	28446	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN02442792	contig_79	28446	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN02442792	contig_79	28446	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN02442792	contig_79	28446	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN02442792	contig_79	28446	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN02442792	contig_79	28446	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN02442792	contig_18	158363	No terminal repeats	F_trbC	NA	NA	NA	MPF_F
SAMN02442792	contig_18	158363	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02442792	contig_18	158363	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02442792	contig_18	158363	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442792	contig_18	158363	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02442792	contig_18	158363	No terminal repeats	F_traB	NA	NA	NA	MPF_F
SAMN02442792	contig_18	158363	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02442792	contig_18	158363	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442792	contig_47	4247	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442795	contig_27	43497	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	traU	NA	NA	NA	NA
SAMN02442795	contig_27	43497	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN02442795	contig_27	43497	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442795	contig_15	61182	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02442795	contig_15	61182	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442795	contig_15	61182	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02442795	contig_15	61182	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02442795	contig_15	61182	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442795	contig_15	61182	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02442795	contig_15	61182	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02442795	contig_15	61182	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02442795	contig_15	61182	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02442795	contig_15	61182	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02442795	contig_15	61182	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02442795	contig_15	61182	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02442795	contig_65	40889	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442796	contig_8	46592	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02442796	contig_8	46592	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02442796	contig_8	46592	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02442796	contig_8	46592	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02442796	contig_8	46592	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02442796	contig_8	46592	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02442796	contig_8	46592	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02442796	contig_8	46592	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442796	contig_8	46592	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02442796	contig_8	46592	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02442796	contig_8	46592	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442796	contig_8	46592	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02442796	contig_57	10212	No terminal repeats	traU	NA	NA	NA	NA
SAMN02442796	contig_57	10212	No terminal repeats	I_traV	NA	NA	NA	MPF_I
SAMN02442796	contig_57	10212	No terminal repeats	I_traW	NA	NA	NA	MPF_I
SAMN02442796	contig_57	10212	No terminal repeats	I_traY	NA	NA	NA	MPF_I
SAMN02442796	contig_117	13954	No terminal repeats	I_trbA	NA	NA	NA	MPF_I
SAMN02442796	contig_117	13954	No terminal repeats	I_trbB	NA	NA	NA	MPF_I
SAMN02442796	contig_117	13954	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442796	contig_131	18992	No terminal repeats	I_traT	NA	NA	NA	MPF_I
SAMN02442796	contig_131	18992	No terminal repeats	I_traR	NA	NA	NA	MPF_I
SAMN02442796	contig_131	18992	No terminal repeats	I_traQ	NA	NA	NA	MPF_I
SAMN02442796	contig_131	18992	No terminal repeats	I_traP	NA	NA	NA	MPF_I
SAMN02442796	contig_131	18992	No terminal repeats	I_traO	NA	NA	NA	MPF_I
SAMN02442796	contig_131	18992	No terminal repeats	I_traN	NA	NA	NA	MPF_I
SAMN02442796	contig_131	18992	No terminal repeats	I_traL	NA	NA	NA	MPF_I
SAMN02442796	contig_131	18992	No terminal repeats	I_traK	NA	NA	NA	MPF_I
SAMN02442796	contig_131	18992	No terminal repeats	I_traI	NA	NA	NA	MPF_I
SAMN02442796	contig_131	18992	No terminal repeats	I_traE	NA	NA	NA	MPF_I
SAMN02442796	contig_4	24916	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442797	contig_237	22458	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442797	contig_13	27820	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442797	contig_175	7345	ITR	T_virB9	NA	NA	NA	MPF_T
SAMN02442800	contig_52	48315	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02442800	contig_52	48315	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442800	contig_52	48315	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02442800	contig_52	48315	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02442800	contig_52	48315	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442800	contig_52	48315	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02442800	contig_52	48315	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02442800	contig_52	48315	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02442800	contig_52	48315	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02442800	contig_52	48315	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02442800	contig_52	48315	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02442800	contig_52	48315	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02442800	contig_97	29077	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN02442800	contig_97	29077	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN02442800	contig_97	29077	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN02442800	contig_97	29077	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN02442800	contig_97	29077	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442800	contig_97	29077	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN02442800	contig_97	29077	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN02442800	contig_97	29077	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442800	contig_73	5785	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442800	contig_93	31189	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN02442800	contig_128	1123	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442801	contig_31	77479	No terminal repeats	MOBF	MOBF	NA	NA	NA
SAMN02442801	contig_31	77479	No terminal repeats	F_traG	NA	NA	NA	MPF_F
SAMN02442801	contig_31	77479	No terminal repeats	F_traH	NA	NA	NA	MPF_F
SAMN02442801	contig_31	77479	No terminal repeats	F_traF	NA	NA	NA	MPF_F
SAMN02442801	contig_31	77479	No terminal repeats	F_traN	NA	NA	NA	MPF_F
SAMN02442801	contig_31	77479	No terminal repeats	F_traU	NA	NA	NA	MPF_F
SAMN02442801	contig_31	77479	No terminal repeats	F_traW	NA	NA	NA	MPF_F
SAMN02442801	contig_31	77479	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442801	contig_31	77479	No terminal repeats	F_traV	NA	NA	NA	MPF_F
SAMN02442801	contig_31	77479	No terminal repeats	F_traK	NA	NA	NA	MPF_F
SAMN02442801	contig_31	77479	No terminal repeats	F_traE	NA	NA	NA	MPF_F
SAMN02442801	contig_31	77479	No terminal repeats	F_traL	NA	NA	NA	MPF_F
SAMN02442801	contig_93	29077	No terminal repeats	T_virB11	NA	NA	NA	MPF_T
SAMN02442801	contig_93	29077	No terminal repeats	T_virB9	NA	NA	NA	MPF_T
SAMN02442801	contig_93	29077	No terminal repeats	T_virB8	NA	NA	NA	MPF_T
SAMN02442801	contig_93	29077	No terminal repeats	T_virB6	NA	NA	NA	MPF_T
SAMN02442801	contig_93	29077	No terminal repeats	virb4	NA	virb4	NA	NA
SAMN02442801	contig_93	29077	No terminal repeats	T_virB2	NA	NA	NA	MPF_T
SAMN02442801	contig_93	29077	No terminal repeats	T_virB1	NA	NA	NA	MPF_T
SAMN02442801	contig_93	29077	No terminal repeats	MOBP1	MOBP1	NA	NA	NA
SAMN02442801	contig_68	5785	No terminal repeats	F_traE	NA	NA	NA	MPF_F
